twitter_hashtag_twitter.com,https://twitter.com/sassyanesdoc/status/914157958652669952,,9:00 AM - 30 Sep 2017,[],sonic drive in latest to be hit in pos data breach ,,
twitter_hashtag_twitter.com,https://twitter.com/BackRoomPrints/status/914156305404841985,,8:53 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:6']",backroom printshop retweeted m a u l,1,1
twitter_hashtag_twitter.com,https://twitter.com/MrJohnnyRayy/status/914146992049319937,,8:16 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",really  sonicdrivein a bread tie in my sandwhich   pic twitter com jfrl guffe,,1
twitter_hashtag_twitter.com,https://twitter.com/jrtexan66/status/914145697250856960,,8:11 AM - 30 Sep 2017,[],im at  sonicdrivein in jackson  tn ,,
twitter_hashtag_twitter.com,https://twitter.com/kylie_oneil75/status/914144754950197248,,8:07 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",report  sonic drive in credit card breach may affect millions of customers   breitbart ,,1
twitter_hashtag_twitter.com,https://twitter.com/YourHub/status/914137260181934080,,7:38 AM - 30 Sep 2017,[],the credit card was later used to rent movies at a redbox  buy nearly     of food at a sonic drive in  police say   ,,
twitter_hashtag_twitter.com,https://twitter.com/readygemini2/status/914136335119638529,,7:34 AM - 30 Sep 2017,[],sonic drive in customers beware    million credit card numbers stolen   nj    ,,
twitter_hashtag_twitter.com,https://twitter.com/SCMagazine/status/914131538928967681,,7:15 AM - 30 Sep 2017,"[u'Retweet:3', u'Retweeted:3', u'Like:2', u'Liked:2']",#sonic drive in latest to be hit in pos data breach l,2,3
twitter_hashtag_twitter.com,https://twitter.com/UnderdogLawBlog/status/914130931316801537,,7:12 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",if you used your card at sonic drive in  you can join the class action at ,1,1
twitter_hashtag_twitter.com,https://twitter.com/LonestarIndChic/status/914130179039129601,,7:09 AM - 30 Sep 2017,[],lol  its a popular flavor  at least in texas  anyways ,,
twitter_hashtag_twitter.com,https://twitter.com/B_Fay/status/914129572496625664,,7:07 AM - 30 Sep 2017,[],sonic drive in hit by security breach ,,
twitter_hashtag_twitter.com,https://twitter.com/adri_txt/status/914127107734650880,,6:57 AM - 30 Sep 2017,[], rolls up to the sonic drive in and honks a la cucaracha horn  yo does knuckles work here   ,,
