SEASONAL,SALES TYPE,BUSINESS_DATE,STORE_ID,YEAR,MONTH,DAYOFWEEK,DAY_PART,TICKET_NUM,SALES_AMOUNT,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
Hot Season,Stall,2015-07-25 00:00:00,4818,2015,7,06-Saturday,02-Lunch,180,1446.82,3.2517777777777774,8.037888888888888,2.4718444611494568
Hot Season,Stall,2015-07-25 00:00:00,4818,2015,7,06-Saturday,03-Snack,110,757.49,3.4938181818181824,6.886272727272727,1.97098771856786
Hot Season,Stall,2015-07-25 00:00:00,4818,2015,7,06-Saturday,04-Dinner,125,1081.87,3.3211999999999997,8.654959999999999,2.605973744429724
Hot Season,Stall,2015-07-25 00:00:00,4818,2015,7,06-Saturday,05-Late Night Snack,92,732.3399999999998,4.49282608695652,7.9602173913043455,1.771761745778294
Hot Season,Stall,2015-07-26 00:00:00,4818,2015,7,07-Sunday,01-Breakfast,14,104.27999999999999,3.3721428571428578,7.4485714285714275,2.208854056343994
Hot Season,Stall,2015-07-26 00:00:00,4818,2015,7,07-Sunday,02-Lunch,133,1135.9400000000003,3.0130827067669186,8.5409022556391,2.8346059789389626
Hot Season,Stall,2015-07-26 00:00:00,4818,2015,7,07-Sunday,03-Snack,80,649.7400000000004,3.7706250000000003,8.121750000000004,2.1539532570860276
Hot Season,Stall,2015-07-26 00:00:00,4818,2015,7,07-Sunday,04-Dinner,117,973.2199999999997,2.9286324786324784,8.318119658119656,2.8402743324091633
Hot Season,Stall,2015-07-26 00:00:00,4818,2015,7,07-Sunday,05-Late Night Snack,76,653.24,3.066052631578946,8.595263157894736,2.8033645180671196
Hot Season,Stall,2015-07-27 00:00:00,4818,2015,7,01-Monday,01-Breakfast,25,221.85999999999999,3.5236,8.8744,2.518560563060506
Hot Season,Stall,2015-07-27 00:00:00,4818,2015,7,01-Monday,02-Lunch,120,919.4200000000004,4.266166666666668,7.661833333333337,1.7959526507012544
Hot Season,Stall,2015-07-27 00:00:00,4818,2015,7,01-Monday,03-Snack,62,409.96,2.8575806451612906,6.612258064516129,2.31393576790653
Hot Season,Stall,2015-07-27 00:00:00,4818,2015,7,01-Monday,04-Dinner,109,916.9200000000001,3.728990825688074,8.41211009174312,2.255867736062589
Hot Season,Stall,2015-07-27 00:00:00,4818,2015,7,01-Monday,05-Late Night Snack,62,503.4,3.7075806451612903,8.119354838709677,2.189933440640362
Hot Season,Stall,2015-07-28 00:00:00,4818,2015,7,02-Tuesday,01-Breakfast,18,164.96999999999997,3.496666666666667,9.165,2.6210676835081026
Hot Season,Stall,2015-07-28 00:00:00,4818,2015,7,02-Tuesday,02-Lunch,102,745.3900000000002,3.380588235294119,7.307745098039217,2.161678556928252
Hot Season,Stall,2015-07-28 00:00:00,4818,2015,7,02-Tuesday,03-Snack,60,315.3999999999999,2.8151666666666655,5.256666666666665,1.8672665916760407
Hot Season,Stall,2015-07-28 00:00:00,4818,2015,7,02-Tuesday,04-Dinner,101,942.54,2.6481188118811887,9.332079207920792,3.5240409780901807
Hot Season,Stall,2015-07-28 00:00:00,4818,2015,7,02-Tuesday,05-Late Night Snack,54,482.0,3.157037037037037,8.925925925925926,2.8273111215391835
Hot Season,Stall,2015-07-29 00:00:00,4818,2015,7,03-Wednesday,01-Breakfast,21,156.21,2.9766666666666675,7.438571428571429,2.49896016637338
Hot Season,Stall,2015-07-29 00:00:00,4818,2015,7,03-Wednesday,02-Lunch,146,1151.2899999999997,6.2521232876712345,7.885547945205477,1.2612591886591946
Hot Season,Stall,2015-07-29 00:00:00,4818,2015,7,03-Wednesday,03-Snack,73,438.8499999999999,3.7743835616438375,6.011643835616437,1.5927485210321912
Hot Season,Stall,2015-07-29 00:00:00,4818,2015,7,03-Wednesday,04-Dinner,116,913.8500000000004,3.957327586206898,7.878017241379314,1.990741749264786
Hot Season,Stall,2015-07-29 00:00:00,4818,2015,7,03-Wednesday,05-Late Night Snack,93,824.8500000000001,5.460537634408603,8.869354838709679,1.6242640253628182
Hot Season,Stall,2015-07-30 00:00:00,4818,2015,7,04-Thursday,01-Breakfast,16,134.97000000000006,4.371875,8.435625000000003,1.929521086490351
Hot Season,Stall,2015-07-30 00:00:00,4818,2015,7,04-Thursday,02-Lunch,87,865.2000000000003,2.9613793103448267,9.9448275862069,3.3581741965533323
Hot Season,Stall,2015-07-30 00:00:00,4818,2015,7,04-Thursday,03-Snack,56,330.95,3.045535714285715,5.909821428571428,1.940486660803283
Hot Season,Stall,2015-07-30 00:00:00,4818,2015,7,04-Thursday,04-Dinner,99,908.4100000000004,3.8296969696969696,9.17585858585859,2.3959751015456043
Hot Season,Stall,2015-07-30 00:00:00,4818,2015,7,04-Thursday,05-Late Night Snack,62,504.11,3.3390322580645155,8.130806451612903,2.435078736353976
Hot Season,Stall,2015-07-31 00:00:00,4818,2015,7,05-Friday,01-Breakfast,23,174.39,4.732173913043478,7.582173913043477,1.6022601984564497
Hot Season,Stall,2015-07-31 00:00:00,4818,2015,7,05-Friday,02-Lunch,136,1115.9400000000003,3.139411764705884,8.20544117647059,2.6136874648679025
Hot Season,Stall,2015-07-31 00:00:00,4818,2015,7,05-Friday,03-Snack,63,503.81000000000006,3.9419047619047602,7.9969841269841275,2.0287106386405744
Hot Season,Stall,2015-07-31 00:00:00,4818,2015,7,05-Friday,04-Dinner,117,1137.2899999999995,3.3925641025641027,9.720427350427347,2.8652155291865053
Hot Season,Stall,2015-07-31 00:00:00,4818,2015,7,05-Friday,05-Late Night Snack,86,823.2900000000002,3.841162790697676,9.573139534883722,2.4922504086698547
Hot Season,Stall,2015-08-01 00:00:00,4818,2015,8,06-Saturday,01-Breakfast,32,247.77,4.261250000000001,7.7428125,1.8170284540921087
Hot Season,Stall,2015-08-01 00:00:00,4818,2015,8,06-Saturday,02-Lunch,178,1465.6500000000003,3.0144943820224714,8.233988764044945,2.7314659510231474
Hot Season,Stall,2015-08-01 00:00:00,4818,2015,8,06-Saturday,03-Snack,98,665.8399999999998,3.855408163265305,6.794285714285713,1.7622740385887834
Hot Season,Stall,2015-08-01 00:00:00,4818,2015,8,06-Saturday,04-Dinner,110,848.0099999999998,3.6019090909090923,7.709181818181816,2.1403043840387657
Hot Season,Stall,2015-08-01 00:00:00,4818,2015,8,06-Saturday,05-Late Night Snack,72,670.1800000000002,4.757638888888887,9.308055555555558,1.9564443146985855
Hot Season,Stall,2015-08-02 00:00:00,4818,2015,8,07-Sunday,01-Breakfast,25,202.49000000000004,2.7716,8.099600000000002,2.9223553182277393
Hot Season,Stall,2015-08-02 00:00:00,4818,2015,8,07-Sunday,02-Lunch,118,1132.0800000000004,2.8451694915254246,9.59389830508475,3.3719953534089897
Hot Season,Stall,2015-08-02 00:00:00,4818,2015,8,07-Sunday,03-Snack,51,432.4,2.8407843137254902,8.47843137254902,2.984538928768636
Hot Season,Stall,2015-08-02 00:00:00,4818,2015,8,07-Sunday,04-Dinner,85,777.0499999999996,3.424117647058823,9.141764705882348,2.669816182786462
Hot Season,Stall,2015-08-02 00:00:00,4818,2015,8,07-Sunday,05-Late Night Snack,56,481.7400000000002,4.01,8.602500000000003,2.1452618453865346
Hot Season,Stall,2015-08-03 00:00:00,4818,2015,8,01-Monday,01-Breakfast,19,165.49000000000004,2.9610526315789474,8.710000000000003,2.941521507287594
Hot Season,Stall,2015-08-03 00:00:00,4818,2015,8,01-Monday,02-Lunch,104,828.7399999999999,2.8912499999999985,7.968653846153845,2.756127573248197
Hot Season,Stall,2015-08-03 00:00:00,4818,2015,8,01-Monday,03-Snack,52,364.52000000000015,3.117307692307693,7.010000000000003,2.2487353485502783
Hot Season,Stall,2015-08-03 00:00:00,4818,2015,8,01-Monday,04-Dinner,92,800.0500000000002,4.0230434782608695,8.696195652173914,2.1615962390576033
Hot Season,Stall,2015-08-03 00:00:00,4818,2015,8,01-Monday,05-Late Night Snack,40,372.66999999999996,3.8975,9.316749999999999,2.3904425914047462
Hot Season,Stall,2015-08-04 00:00:00,4818,2015,8,02-Tuesday,01-Breakfast,15,110.46000000000001,3.9346666666666668,7.364000000000001,1.8715689596746867
Hot Season,Stall,2015-08-04 00:00:00,4818,2015,8,02-Tuesday,02-Lunch,125,897.1699999999996,3.3791199999999995,7.177359999999997,2.1240322924311648
Hot Season,Stall,2015-08-04 00:00:00,4818,2015,8,02-Tuesday,03-Snack,79,498.6500000000001,4.6726582278481015,6.312025316455697,1.3508424987809504
Hot Season,Stall,2015-08-04 00:00:00,4818,2015,8,02-Tuesday,04-Dinner,105,872.64,4.013333333333334,8.310857142857143,2.070811580446132
Hot Season,Stall,2015-08-04 00:00:00,4818,2015,8,02-Tuesday,05-Late Night Snack,86,832.0399999999998,5.646627906976747,9.67488372093023,1.7133914046251095
Hot Season,Stall,2015-08-05 00:00:00,4818,2015,8,03-Wednesday,01-Breakfast,13,65.59,2.787692307692308,5.045384615384616,1.809878587196468
Hot Season,Stall,2015-08-05 00:00:00,4818,2015,8,03-Wednesday,02-Lunch,121,918.5400000000002,4.612231404958677,7.591239669421489,1.6458930619266061
Hot Season,Stall,2015-08-05 00:00:00,4818,2015,8,03-Wednesday,03-Snack,73,408.76000000000005,3.2202739726027416,5.599452054794521,1.7388123192104807
Hot Season,Stall,2015-08-05 00:00:00,4818,2015,8,03-Wednesday,04-Dinner,104,1029.5800000000004,2.9502884615384612,9.899807692307697,3.355538897760977
Hot Season,Stall,2015-08-05 00:00:00,4818,2015,8,03-Wednesday,05-Late Night Snack,63,601.8600000000001,3.5736507936507937,9.553333333333335,2.6732699653548906
Hot Season,Stall,2015-08-06 00:00:00,4818,2015,8,04-Thursday,01-Breakfast,20,148.76,3.4635000000000007,7.438,2.1475386170059183
Hot Season,Stall,2015-08-06 00:00:00,4818,2015,8,04-Thursday,02-Lunch,113,740.4399999999999,3.110973451327433,6.552566371681415,2.1062752460601923
Hot Season,Stall,2015-08-06 00:00:00,4818,2015,8,04-Thursday,03-Snack,64,429.7899999999999,3.3256249999999996,6.7154687499999985,2.0193102800225518
Hot Season,Stall,2015-08-06 00:00:00,4818,2015,8,04-Thursday,04-Dinner,110,992.6700000000002,3.487454545454546,9.024272727272729,2.587638809238309
Hot Season,Stall,2015-08-06 00:00:00,4818,2015,8,04-Thursday,05-Late Night Snack,66,589.72,3.086363636363637,8.935151515151516,2.8950417280314182
Hot Season,Stall,2015-08-07 00:00:00,4818,2015,8,05-Friday,01-Breakfast,23,200.91,4.217826086956522,8.735217391304348,2.0710236058138336
Hot Season,Stall,2015-08-07 00:00:00,4818,2015,8,05-Friday,02-Lunch,146,1253.7900000000009,4.596301369863015,8.587602739726034,1.868372425714542
Hot Season,Stall,2015-08-07 00:00:00,4818,2015,8,05-Friday,03-Snack,74,478.78000000000003,3.7586486486486494,6.470000000000001,1.7213633422017687
Hot Season,Stall,2015-08-07 00:00:00,4818,2015,8,05-Friday,04-Dinner,105,945.1700000000002,2.93352380952381,9.00161904761905,3.0685345107460558
Hot Season,Stall,2015-08-07 00:00:00,4818,2015,8,05-Friday,05-Late Night Snack,65,580.1200000000001,3.057384615384616,8.92492307692308,2.919136516882202
Hot Season,Stall,2015-08-08 00:00:00,4818,2015,8,06-Saturday,01-Breakfast,38,320.84,3.571578947368421,8.443157894736842,2.363984674329502
Hot Season,Stall,2015-08-08 00:00:00,4818,2015,8,06-Saturday,02-Lunch,148,1218.1200000000001,2.9512837837837838,8.230540540540542,2.7888001098926263
Hot Season,Stall,2015-08-08 00:00:00,4818,2015,8,06-Saturday,03-Snack,93,632.67,2.8905376344086027,6.8029032258064515,2.353507923517595
Hot Season,Stall,2015-08-08 00:00:00,4818,2015,8,06-Saturday,04-Dinner,109,1157.7000000000005,2.411192660550459,10.621100917431198,4.40491591203105
Hot Season,Stall,2015-08-08 00:00:00,4818,2015,8,06-Saturday,05-Late Night Snack,84,854.5199999999998,3.8977380952380947,10.17285714285714,2.609938609083412
Hot Season,Stall,2015-08-09 00:00:00,4818,2015,8,07-Sunday,01-Breakfast,29,232.78999999999994,2.2158620689655173,8.027241379310343,3.6226268285091807
Hot Season,Stall,2015-08-09 00:00:00,4818,2015,8,07-Sunday,02-Lunch,132,1148.0599999999997,2.8153787878787875,8.69742424242424,3.089255442240938
Hot Season,Stall,2015-08-09 00:00:00,4818,2015,8,07-Sunday,03-Snack,110,708.8299999999998,3.320727272727272,6.443909090909089,1.9405113885238718
Hot Season,Stall,2015-08-09 00:00:00,4818,2015,8,07-Sunday,04-Dinner,113,1054.3200000000008,3.6423008849557528,9.330265486725672,2.5616405073132826
Hot Season,Stall,2015-08-09 00:00:00,4818,2015,8,07-Sunday,05-Late Night Snack,55,462.8000000000001,2.740363636363636,8.414545454545458,3.07059447983015
Hot Season,Stall,2015-08-10 00:00:00,4818,2015,8,01-Monday,01-Breakfast,15,114.79000000000002,4.091333333333334,7.652666666666668,1.8704578784422357
Hot Season,Stall,2015-08-10 00:00:00,4818,2015,8,01-Monday,02-Lunch,89,729.8299999999997,3.4522471910112364,8.200337078651682,2.375362082994303
Hot Season,Stall,2015-08-10 00:00:00,4818,2015,8,01-Monday,03-Snack,37,309.66999999999996,3.761351351351351,8.369459459459458,2.225120356398649
Hot Season,Stall,2015-08-10 00:00:00,4818,2015,8,01-Monday,04-Dinner,82,700.5000000000003,2.873170731707318,8.542682926829272,2.9732597623089987
Hot Season,Stall,2015-08-10 00:00:00,4818,2015,8,01-Monday,05-Late Night Snack,34,276.34,3.2808823529411764,8.127647058823529,2.4772747646795157
Hot Season,Stall,2015-08-11 00:00:00,4818,2015,8,02-Tuesday,01-Breakfast,21,147.01000000000002,3.5804761904761904,7.000476190476191,1.9551802101343265
Hot Season,Stall,2015-08-11 00:00:00,4818,2015,8,02-Tuesday,02-Lunch,135,1127.2100000000007,3.881999999999999,8.349703703703709,2.150876791268344
Hot Season,Stall,2015-08-11 00:00:00,4818,2015,8,02-Tuesday,03-Snack,32,282.87000000000006,3.0668749999999996,8.839687500000002,2.8823109843081323
Hot Season,Stall,2015-08-11 00:00:00,4818,2015,8,02-Tuesday,04-Dinner,82,738.24,3.106219512195122,9.002926829268294,2.8983549919516314
Hot Season,Stall,2015-08-11 00:00:00,4818,2015,8,02-Tuesday,05-Late Night Snack,40,315.7899999999999,3.2380000000000004,7.8947499999999975,2.4381562693020373
Hot Season,Stall,2015-08-12 00:00:00,4818,2015,8,03-Wednesday,01-Breakfast,23,185.20000000000005,4.21,8.05217391304348,1.9126303831457199
Hot Season,Stall,2015-08-12 00:00:00,4818,2015,8,03-Wednesday,02-Lunch,128,972.8799999999998,4.955390625000002,7.600624999999998,1.5338094562424116
Hot Season,Stall,2015-08-12 00:00:00,4818,2015,8,03-Wednesday,03-Snack,59,367.34000000000015,3.5216949152542365,6.226101694915257,1.7679276157474262
Hot Season,Stall,2015-08-12 00:00:00,4818,2015,8,03-Wednesday,04-Dinner,102,906.6000000000003,2.974313725490196,8.88823529411765,2.9883314654888267
Hot Season,Stall,2015-08-12 00:00:00,4818,2015,8,03-Wednesday,05-Late Night Snack,61,475.79999999999995,3.438688524590163,7.799999999999999,2.268306636155607
Hot Season,Stall,2015-08-13 00:00:00,4818,2015,8,04-Thursday,01-Breakfast,34,239.53999999999994,3.3688235294117646,7.045294117647057,2.09132180897503
Hot Season,Stall,2015-08-13 00:00:00,4818,2015,8,04-Thursday,02-Lunch,137,1056.7800000000002,3.145036496350366,7.713722627737228,2.4526655371689836
Hot Season,Stall,2015-08-13 00:00:00,4818,2015,8,04-Thursday,03-Snack,64,493.28000000000003,3.7115625,7.7075000000000005,2.076618674749516
Hot Season,Stall,2015-08-13 00:00:00,4818,2015,8,04-Thursday,04-Dinner,126,1250.55,3.622777777777779,9.924999999999999,2.7396104891887734
Hot Season,Stall,2015-08-13 00:00:00,4818,2015,8,04-Thursday,05-Late Night Snack,64,500.3300000000003,3.5712499999999996,7.817656250000005,2.189053202660135
Hot Season,Stall,2015-08-14 00:00:00,4818,2015,8,05-Friday,01-Breakfast,32,265.11,5.550624999999999,8.2846875,1.4925684044589576
Hot Season,Stall,2015-08-14 00:00:00,4818,2015,8,05-Friday,02-Lunch,121,891.3600000000004,3.9113223140495856,7.366611570247937,1.8834069347307048
Hot Season,Stall,2015-08-14 00:00:00,4818,2015,8,05-Friday,03-Snack,75,496.05,4.531466666666665,6.614,1.4595715883010656
Hot Season,Stall,2015-08-14 00:00:00,4818,2015,8,05-Friday,04-Dinner,100,966.79,3.1946000000000003,9.6679,3.0263256745758462
Hot Season,Stall,2015-08-14 00:00:00,4818,2015,8,05-Friday,05-Late Night Snack,94,825.81,3.943191489361702,8.785212765957446,2.2279447472076837
Hot Season,Stall,2015-08-15 00:00:00,4818,2015,8,06-Saturday,01-Breakfast,29,257.0,4.433103448275862,8.862068965517242,1.9990665836963288
Hot Season,Stall,2015-08-15 00:00:00,4818,2015,8,06-Saturday,02-Lunch,198,1637.9500000000003,3.491414141414141,8.27247474747475,2.369376536959353
Hot Season,Stall,2015-08-15 00:00:00,4818,2015,8,06-Saturday,03-Snack,120,811.7600000000002,3.618999999999998,6.764666666666669,1.8692088053790197
Hot Season,Stall,2015-08-15 00:00:00,4818,2015,8,06-Saturday,04-Dinner,124,1144.51,5.319919354838709,9.22991935483871,1.7349735473797507
Hot Season,Stall,2015-08-15 00:00:00,4818,2015,8,06-Saturday,05-Late Night Snack,87,796.73,5.23896551724138,9.157816091954023,1.748019921455056
Hot Season,Stall,2015-08-16 00:00:00,4818,2015,8,07-Sunday,01-Breakfast,32,288.55,4.017499999999999,9.0171875,2.2444772868699445
Hot Season,Stall,2015-08-16 00:00:00,4818,2015,8,07-Sunday,02-Lunch,127,1160.51,3.2414960629921254,9.137874015748032,2.8190298054266774
Hot Season,Stall,2015-08-16 00:00:00,4818,2015,8,07-Sunday,03-Snack,58,385.35,2.67896551724138,6.64396551724138,2.4800489123439307
Hot Season,Stall,2015-08-16 00:00:00,4818,2015,8,07-Sunday,04-Dinner,102,902.4800000000002,3.8360784313725502,8.847843137254904,2.3064812921692903
Hot Season,Stall,2015-08-16 00:00:00,4818,2015,8,07-Sunday,05-Late Night Snack,55,464.60000000000014,3.9883636363636357,8.447272727272729,2.1179795769511314
Hot Season,Stall,2015-08-17 00:00:00,4818,2015,8,01-Monday,01-Breakfast,29,177.02,4.296206896551724,6.104137931034483,1.4208202905530138
Hot Season,Stall,2015-08-17 00:00:00,4818,2015,8,01-Monday,02-Lunch,100,774.8500000000001,4.112,7.748500000000002,1.8843628404669264
Hot Season,Stall,2015-08-17 00:00:00,4818,2015,8,01-Monday,03-Snack,35,260.61,3.44,7.446000000000001,2.1645348837209304
Hot Season,Stall,2015-08-17 00:00:00,4818,2015,8,01-Monday,04-Dinner,72,623.7800000000002,3.633472222222222,8.663611111111114,2.3843889759565777
Hot Season,Stall,2015-08-17 00:00:00,4818,2015,8,01-Monday,05-Late Night Snack,37,257.4200000000001,3.664054054054054,6.957297297297299,1.8987976691008341
Hot Season,Stall,2015-08-18 00:00:00,4818,2015,8,02-Tuesday,01-Breakfast,22,169.53,5.772727272727273,7.705909090909091,1.3348818897637793
Hot Season,Stall,2015-08-18 00:00:00,4818,2015,8,02-Tuesday,02-Lunch,91,686.1299999999998,2.921318681318682,7.539890109890107,2.5809885645501036
Hot Season,Stall,2015-08-18 00:00:00,4818,2015,8,02-Tuesday,03-Snack,51,264.50000000000006,3.2882352941176465,5.186274509803923,1.5772212283840197
Hot Season,Stall,2015-08-18 00:00:00,4818,2015,8,02-Tuesday,04-Dinner,80,583.4299999999997,2.900750000000001,7.292874999999997,2.514134275618373
Hot Season,Stall,2015-08-18 00:00:00,4818,2015,8,02-Tuesday,05-Late Night Snack,35,280.82000000000005,3.408571428571428,8.023428571428573,2.353897736797989
Hot Season,Stall,2015-08-19 00:00:00,4818,2015,8,03-Wednesday,01-Breakfast,25,212.40000000000003,5.402,8.496000000000002,1.572750833024806
Hot Season,Stall,2015-08-19 00:00:00,4818,2015,8,03-Wednesday,02-Lunch,132,910.7600000000001,4.136136363636362,6.89969696969697,1.6681502646665574
Hot Season,Stall,2015-08-19 00:00:00,4818,2015,8,03-Wednesday,03-Snack,88,506.16999999999996,3.0997727272727276,5.751931818181817,1.8555979177359039
Hot Season,Stall,2015-08-19 00:00:00,4818,2015,8,03-Wednesday,04-Dinner,136,1024.6299999999997,3.187499999999999,7.534044117647056,2.3636216839677044
Hot Season,Stall,2015-08-19 00:00:00,4818,2015,8,03-Wednesday,05-Late Night Snack,60,412.59000000000003,4.087999999999999,6.876500000000001,1.6821183953033274
Hot Season,Stall,2015-08-20 00:00:00,4818,2015,8,04-Thursday,01-Breakfast,14,141.07,3.501428571428572,10.07642857142857,2.877804977560179
Hot Season,Stall,2015-08-20 00:00:00,4818,2015,8,04-Thursday,02-Lunch,109,879.7800000000003,3.3571559633027532,8.071376146788994,2.4042303172737958
Hot Season,Stall,2015-08-20 00:00:00,4818,2015,8,04-Thursday,03-Snack,59,357.25999999999993,2.9054237288135596,6.055254237288135,2.0841208727103018
Hot Season,Stall,2015-08-20 00:00:00,4818,2015,8,04-Thursday,04-Dinner,105,870.4300000000001,3.5497142857142867,8.289809523809524,2.335345567718394
Hot Season,Stall,2015-08-20 00:00:00,4818,2015,8,04-Thursday,05-Late Night Snack,51,442.68000000000006,3.618039215686274,8.680000000000001,2.399089529590289
Hot Season,Stall,2015-08-21 00:00:00,4818,2015,8,05-Friday,01-Breakfast,28,216.53,6.021071428571429,7.733214285714285,1.2843585028768016
Hot Season,Stall,2015-08-21 00:00:00,4818,2015,8,05-Friday,02-Lunch,128,964.4900000000004,4.1428125,7.535078125000003,1.818831560684922
Hot Season,Stall,2015-08-21 00:00:00,4818,2015,8,05-Friday,03-Snack,57,418.69,3.18421052631579,7.345438596491228,2.3068319559228647
Hot Season,Stall,2015-08-21 00:00:00,4818,2015,8,05-Friday,04-Dinner,106,986.3800000000005,2.989528301886793,9.305471698113212,3.112688945690935
Hot Season,Stall,2015-08-21 00:00:00,4818,2015,8,05-Friday,05-Late Night Snack,87,683.6500000000003,3.7624137931034487,7.858045977011498,2.088565056670639
Hot Season,Stall,2015-08-22 00:00:00,4818,2015,8,06-Saturday,01-Breakfast,39,364.48,4.076666666666666,9.345641025641026,2.2924712246053214
Hot Season,Stall,2015-08-22 00:00:00,4818,2015,8,06-Saturday,02-Lunch,172,1395.9599999999996,3.31843023255814,8.116046511627905,2.4457487254060295
Hot Season,Stall,2015-08-22 00:00:00,4818,2015,8,06-Saturday,03-Snack,75,491.52,3.109733333333333,6.553599999999999,2.107447583930026
Hot Season,Stall,2015-08-22 00:00:00,4818,2015,8,06-Saturday,04-Dinner,72,682.2599999999999,3.129722222222223,9.475833333333332,3.0276914884175015
Hot Season,Stall,2015-08-22 00:00:00,4818,2015,8,06-Saturday,05-Late Night Snack,60,586.65,4.830833333333334,9.7775,2.0239779196135927
Hot Season,Stall,2015-08-23 00:00:00,4818,2015,8,07-Sunday,01-Breakfast,20,132.19,3.3984999999999994,6.6095,1.944828600853318
Hot Season,Stall,2015-08-23 00:00:00,4818,2015,8,07-Sunday,02-Lunch,121,940.6399999999999,2.670082644628099,7.77388429752066,2.9114770335520612
Hot Season,Stall,2015-08-23 00:00:00,4818,2015,8,07-Sunday,03-Snack,64,435.0600000000002,2.7078125,6.797812500000003,2.5104443162146577
Hot Season,Stall,2015-08-23 00:00:00,4818,2015,8,07-Sunday,04-Dinner,85,769.19,3.3578823529411754,9.04929411764706,2.6949407890126844
Hot Season,Stall,2015-08-23 00:00:00,4818,2015,8,07-Sunday,05-Late Night Snack,47,445.37,5.456170212765957,9.475957446808511,1.7367415379815945
Hot Season,Stall,2015-08-24 00:00:00,4818,2015,8,01-Monday,01-Breakfast,14,84.52000000000001,3.2828571428571434,6.037142857142858,1.8389904264577894
Hot Season,Stall,2015-08-24 00:00:00,4818,2015,8,01-Monday,02-Lunch,106,708.5800000000002,4.3411320754717,6.684716981132077,1.5398557023643946
Hot Season,Stall,2015-08-24 00:00:00,4818,2015,8,01-Monday,03-Snack,62,359.70000000000005,6.591451612903225,5.8016129032258075,0.8801722661315978
Hot Season,Stall,2015-08-24 00:00:00,4818,2015,8,01-Monday,04-Dinner,82,747.7599999999999,2.785243902439023,9.1190243902439,3.2740487762161226
Hot Season,Stall,2015-08-24 00:00:00,4818,2015,8,01-Monday,05-Late Night Snack,44,440.86,3.2940909090909076,10.019545454545455,3.0416724161722106
Hot Season,Stall,2015-08-25 00:00:00,4818,2015,8,02-Tuesday,01-Breakfast,30,195.82000000000008,3.294333333333334,6.527333333333336,1.981382171405444
Hot Season,Stall,2015-08-25 00:00:00,4818,2015,8,02-Tuesday,02-Lunch,102,800.8900000000002,3.1280392156862753,7.851862745098042,2.5101548298125747
Hot Season,Stall,2015-08-25 00:00:00,4818,2015,8,02-Tuesday,03-Snack,52,267.0,3.22576923076923,5.134615384615385,1.5917491355669493
Hot Season,Stall,2015-08-25 00:00:00,4818,2015,8,02-Tuesday,04-Dinner,89,830.18,3.2161797752809,9.327865168539326,2.9002934600335375
Hot Season,Stall,2015-08-25 00:00:00,4818,2015,8,02-Tuesday,05-Late Night Snack,37,302.81999999999994,2.9975675675675673,8.184324324324322,2.730321882607519
Hot Season,Stall,2015-08-26 00:00:00,4818,2015,8,03-Wednesday,01-Breakfast,12,73.08,5.484999999999999,6.09,1.1103008204193254
Hot Season,Stall,2015-08-26 00:00:00,4818,2015,8,03-Wednesday,02-Lunch,124,841.74,4.86088709677419,6.788225806451613,1.3964993778515147
Hot Season,Stall,2015-08-26 00:00:00,4818,2015,8,03-Wednesday,03-Snack,50,253.85,3.2681999999999993,5.077,1.5534545009485348
Hot Season,Stall,2015-08-26 00:00:00,4818,2015,8,03-Wednesday,04-Dinner,93,966.6100000000004,3.103333333333334,10.393655913978499,3.3491909497245427
Hot Season,Stall,2015-08-26 00:00:00,4818,2015,8,03-Wednesday,05-Late Night Snack,40,389.64,3.2910000000000004,9.741,2.9598906107566085
Hot Season,Stall,2015-08-27 00:00:00,4818,2015,8,04-Thursday,01-Breakfast,37,222.95000000000002,3.515675675675676,6.025675675675676,1.7139452644526443
Hot Season,Stall,2015-08-27 00:00:00,4818,2015,8,04-Thursday,02-Lunch,153,1075.6900000000005,2.8554248366013066,7.030653594771245,2.462209302325583
Hot Season,Stall,2015-08-27 00:00:00,4818,2015,8,04-Thursday,03-Snack,72,506.54,2.559166666666666,7.035277777777778,2.7490502550743523
Hot Season,Stall,2015-08-27 00:00:00,4818,2015,8,04-Thursday,04-Dinner,164,1345.9000000000008,2.63890243902439,8.206707317073175,3.1098941725588074
Hot Season,Stall,2015-08-27 00:00:00,4818,2015,8,04-Thursday,05-Late Night Snack,55,451.3500000000002,3.059454545454545,8.20636363636364,2.6822963095025867
Hot Season,Stall,2015-08-28 00:00:00,4818,2015,8,05-Friday,01-Breakfast,21,179.09999999999997,6.50095238095238,8.528571428571427,1.3118956929387635
Hot Season,Stall,2015-08-28 00:00:00,4818,2015,8,05-Friday,02-Lunch,148,1118.4200000000005,5.763108108108111,7.556891891891896,1.3112528431073698
Hot Season,Stall,2015-08-28 00:00:00,4818,2015,8,05-Friday,03-Snack,74,449.98999999999995,2.846351351351352,6.080945945945945,2.1364003228410002
Hot Season,Stall,2015-08-28 00:00:00,4818,2015,8,05-Friday,04-Dinner,112,1104.94,3.481160714285714,9.865535714285715,2.8339788145374336
Hot Season,Stall,2015-08-28 00:00:00,4818,2015,8,05-Friday,05-Late Night Snack,101,894.58,3.9699009900990108,8.857227722772278,2.2310953711093373
Hot Season,Stall,2015-08-29 00:00:00,4818,2015,8,06-Saturday,01-Breakfast,33,262.92,2.4957575757575756,7.967272727272728,3.1923263720252555
